
File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\search\operations\ReIndexEntryOperation.java88,46,38,3,13,0,29,185,18,141
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\search\operations\RemoveEntryOperation.java72,31,25,1,15,0,26,172,18,141
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\search\operations\RemoveWebsiteIndexOperation.java93,47,36,4,16,0,30,202,18,141
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\search\operations\SearchOperation.java160,90,70,6,29,1,41,222,18,141
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\search\operations\WriteToIndexOperation.java52,24,19,0,6,0,22,155,18,141
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\utils\ConsistencyCheck.java333,226,137,24,31,0,76,401,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\utils\PasswordUtility.java294,210,141,8,21,1,63,371,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\business\utils\UpgradeDatabase.java473,271,207,18,91,0,111,754,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\PingConfig.java332,155,122,34,39,0,138,1146,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\RollerConfig.java248,118,89,23,40,0,90,582,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\RollerRuntimeConfig.java240,102,79,18,62,0,76,482,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\runtime\ConfigDef.java80,34,24,5,18,0,28,172,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\runtime\DisplayGroup.java90,41,29,6,21,0,28,168,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\runtime\PropertyDef.java123,63,45,7,20,0,40,218,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\runtime\RuntimeConfigDefs.java67,24,17,3,16,0,27,161,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\config\runtime\RuntimeConfigDefsParser.java132,65,51,10,33,0,34,202,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\AutoPingManager.java157,24,22,0,32,0,101,602,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\BookmarkManager.java191,37,31,0,48,0,106,466,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\ConfigManager.java35,6,14,0,1,5,28,187,18,143
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\FileManager.java74,23,16,0,10,0,41,287,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\IndexManager.java61,19,17,0,11,0,31,226,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\PingQueueManager.java87,13,12,0,18,0,56,323,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\PingTargetManager.java132,17,16,0,26,0,89,579,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\PlanetManager.java181,51,38,0,37,0,93,457,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\PluginManager.java1,1,1,0,0,1,0,248,0,248
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\PropertiesManager.java66,11,10,0,15,0,40,198,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\RefererManager.java145,34,23,0,22,0,89,428,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\Roller.java148,26,25,0,45,0,77,334,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\RollerFactory.java151,68,37,5,22,0,61,371,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\ScheduledTask.java33,6,4,0,3,0,24,162,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\ThemeManager.java112,22,16,0,19,0,71,460,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\ThreadManager.java68,16,12,0,9,0,43,212,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\UserManager.java312,80,49,0,48,0,184,962,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\WeblogEntryPlugin.java66,11,10,0,13,0,42,258,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\model\WeblogManager.java381,116,53,0,47,0,218,1281,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\Assoc.java52,12,11,0,14,0,26,168,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\AutoPingData.java174,59,43,13,21,0,94,500,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\BookmarkComparator.java51,24,15,4,8,0,19,144,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\BookmarkData.java455,257,141,24,52,0,146,463,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\CommentData.java341,186,137,20,43,0,112,373,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\EntryAttributeData.java130,69,38,5,10,0,51,221,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\FolderAssoc.java153,85,46,6,20,0,48,209,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\FolderData.java522,291,159,37,60,0,171,632,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\HierarchicalPersistentObject.java73,24,17,1,15,0,34,249,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\ObjectAuditData.java122,62,34,6,6,6,54,225,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PermissionsData.java125,62,34,6,5,3,58,238,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PersistentObject.java68,22,17,3,17,0,29,190,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PingCategoryRestrictionData.java165,60,42,13,18,0,87,495,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PingQueueEntryData.java237,87,63,19,26,0,124,581,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PingTargetData.java311,104,79,21,53,3,154,822,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PlanetConfigData.java250,135,75,15,32,0,83,353,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PlanetEntryData.java415,248,186,40,39,3,128,505,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PlanetGroupData.java249,162,95,21,21,0,66,283,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PlanetGroupSubscriptionAssoc.java78,37,20,3,9,0,32,138,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\PlanetSubscriptionData.java252,139,80,17,25,0,88,317,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\RefererComparator.java51,24,15,4,7,0,20,156,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\RefererData.java611,403,216,44,73,0,135,481,20,143
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\RoleData.java190,117,68,12,22,0,51,218,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\RollerConfigData.java808,395,249,40,92,1,321,1041,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\RollerPropertyData.java138,44,27,5,29,0,65,290,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\StatCount.java73,45,33,5,3,0,25,186,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\StaticTemplate.java135,80,59,10,31,0,24,177,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\Template.java102,14,13,0,17,0,71,340,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\Theme.java184,96,73,13,40,1,48,322,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\ThemeTemplate.java159,103,75,14,35,0,21,158,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\UserData.java473,227,171,30,49,0,197,700,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WeblogCategoryAssoc.java166,85,46,6,20,0,61,306,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WeblogCategoryData.java401,211,143,31,52,0,138,524,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WeblogEntryComparator.java18,1,2,0,0,1,17,192,17,192
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WeblogEntryData.java1210,637,453,102,154,9,419,1724,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WeblogEntryWrapperComparator.java18,1,2,0,0,1,17,185,17,185
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WeblogTemplate.java390,224,166,28,63,0,103,424,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WebsiteData.java1314,728,532,119,174,15,412,1635,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\pojos\WebsiteDisplayData.java121,48,32,4,16,0,57,222,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\actions\CacheInfoAction.java138,75,55,5,23,0,40,214,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\actions\CommonPingTargetsAction.java134,75,61,13,17,0,42,230,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\actions\PlanetGroupsAction.java302,252,150,22,18,0,32,165,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\actions\PlanetSubscriptionsAction.java351,277,207,28,35,0,39,224,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\actions\RollerPropertiesAction.java212,127,94,10,37,1,48,312,22,147
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\actions\UserAdminAction.java353,258,171,28,33,0,62,329,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\formbeans\PlanetSubscriptionFormEx.java44,20,10,1,4,0,20,140,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\admin\struts\formbeans\UserAdminForm.java140,68,40,4,19,0,53,247,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\ajax\UserDataServlet.java86,45,41,3,7,0,34,230,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\BasePingTargetsAction.java339,172,144,28,35,0,132,635,15,98
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\BookmarkEditAction.java121,72,49,4,15,0,34,226,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\BookmarksAction.java383,287,171,33,33,3,63,347,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\BookmarkSaveAction.java101,65,45,3,9,0,27,160,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\CategoriesAction.java281,201,121,20,25,0,55,287,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\CategoryDeleteAction.java160,115,68,15,11,0,34,212,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\CategoryEditAction.java120,75,53,4,13,0,32,208,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\CategorySaveAction.java107,73,52,3,7,0,27,161,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\CommentManagementAction.java399,297,212,48,46,3,56,355,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\CustomPingTargetsAction.java111,55,45,8,19,0,37,237,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\FolderEditAction.java107,63,45,2,14,0,30,191,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\FolderSaveAction.java107,72,51,4,7,0,28,165,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\ImportBookmarksFormAction.java199,133,101,10,24,0,42,264,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\ImportEntriesAction.java192,133,79,11,11,1,48,240,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\InvitationsAction.java229,186,124,13,14,0,29,195,17,135
